critiquée             critère                 critérium                 criée                 cro-magnon             
croate                crochue                 crocodile                 crocodilien           croisade               
croisement            croisette               croiseur                  croisière             croissance             
croissante            croisée                 cromlech                  crosse                crotale                
crotalidé             croupe                  croyance                  croûte                cruauté                
cruche                cruciale                crucifié                  cruciforme            cruelle                
cruiser               crustacée               cryogénique               cryotechnique         crypte                 
cryptocristalline     cryptogame              cryptogamique             cryptographique       crâne                  
crânienne             crèche                  crème                     créance               créancier              
créateur              créatif                 création                  créative              créatrice              
créature              crécelle                crédible                  crédirentier          créditeur              
crédule               crémation               crématorium               crémeuse              crénelée               
créodonte             créole                  crépusculaire             crépuscule            crésol                 
crétacée              crétoise                créée                     crêpe                 crête                  
cubaine               cube                    cubique                   cubiste               cuervo                 
cuesta                cuillère                cuirasse                  cuirassier            cuisinier              
cuisinière            cuisse                  cuite                     cuivrique             culbute                
culinaire             culotte                 culte                     cultivable            cultivar               
cultivateur           cultivée                cultuelle                 culturale             culturelle             
culturiste            culée                   cumulatif                 cumulative            cumulée                
cunéiforme            cupide                  cupule                    curatif               curative               
curette               curiale                 curieuse                  curiosité             curry                  
cursif                cursive                 curtis                    curule                curviligne             
cuspide               custom                  cutanée                   cuvette               cyanate                
cyanobactérie         cyanophycée             cyanure                   cyclamate             cyclamen               
cycle                 cyclique                cycliste                  cyclomoteur           cyclone                
cyclonique            cyclotron               cycloïde                  cygne                 cylindre               
cylindrique           cymbale                 cyme                      cynique               cynosarge              
cyprien               cyprinidé               cyprinodon                cyrillique            cyrénaïque             
cytise                cytoplasme              cytoplasmique             câblage               câblée                 
câprier               cèdre                   cèpe                      cécité                cédratier              
cédée                 céladon                 céleste                   célibataire           célébration            
célébrité             célébrée                cénacle                   cénotaphe             cénozoïque             
cépage                céphalophe              céphalopode               céphalée              céphéide               
céphéïde              céramique               céramiste                 céréale               céréalier              
céréalière            cérébrale               cérémoniale               cérémonielle          césarienne             
cétacé                cétone                  cévenne                   cévenole              cône                   
côtelé                côtier                  côtière                   côté                  d'abbé                 
d'abeille             d'aberration            d'ablation                d'abonné              d'abrasif              
d'abstention          d'acacia                d'académie                d'acajou              d'accessoiriste        
d'accompagnement      d'accordéon             d'accouchement            d'accumulateur        d'accusation           
d'accélérateur        d'achat                 d'achille                 d'acide               d'acier                
d'acquisition         d'acrobatie             d'acteur                  d'actif               d'activité             
d'actrice             d'actuaire              d'actualité               d'adaptation          d'adhésion             
d'adjectif            d'administrateur        d'administration          d'adolescent          d'adsorption           
d'adulte              d'adversaire            d'affaire                 d'affaissement        d'affection            
d'affinité            d'affirmation           d'affixe                  d'affrontement        d'africain             
d'agave               d'agent                 d'agitateur               d'agitation           d'agression            
d'agrume              d'aigle                 d'aigrette                d'aigreur             d'aiguille             
d'aile                d'aimant                d'aire                    d'aisance             d'ajustement           
d'alain               d'alcali                d'alcool                  d'alcyne              d'alexandrin           
d'algorithme          d'algue                 d'alignement              d'allemand            d'allergie             
d'alliage             d'alliance              d'alligator               d'allié               d'allocation           
d'allumette           d'allure                d'allégeance              d'allégorie           d'alléluia             
d'almanach            d'alouette              d'alpaga                  d'alphabet            d'alphafoetoprotéine   
d'alternance          d'altesse               d'altitude                d'altération          d'amande               
d'amant               d'amateur               d'amazone                 d'ambassadeur         d'ambiguïté            
d'ambition            d'amendement            d'amine                   d'amphithéâtre        d'amphore              
d'ampoule             d'ampère                d'amélioration            d'aménagement         d'anatife              
d'anche               d'ancrage               d'andrea                  d'andrew              d'angle                
d'angoisse            d'animateur             d'annexion                d'année               d'anomalie             
d'antagonisme         d'anthologie            d'antibiotique            d'anticipation        d'antilope             
d'antiquaire          d'antiquark             d'antithèse               d'antécédent          d'anémie               
d'aplanissement       d'appareil              d'appareillage            d'apparition          d'appartement          
d'appartenance        d'appellation           d'application             d'apprenti            d'apprentissage        
d'approvisionnement   d'approximation         d'apprêt                  d'appui               d'appât                
d'aptitude            d'apôtre                d'aquarelle               d'aquarium            d'aqueduc              
d'arachide            d'araignée              d'araucaria               d'arawak              d'arbitrage            
d'arbre               d'arbuste               d'arcade                  d'archer              d'archevêché           
d'archevêque          d'architecte            d'architecture            d'archonte            d'archétype            
d'ardent              d'ardoise               d'argile                  d'argot               d'armement             
d'armistice           d'armoise               d'aromate                 d'arrangement         d'arrestation          
d'arrivée             d'arrière               d'arrière-plan            d'arrondissement      d'arthrite             
d'arthropode          d'article               d'articulation            d'artifice            d'artiste              
d'artère              d'arôme                 d'ascenseur               d'asile               d'aspect               
d'aspiration          d'assassinat            d'assemblage              d'assemblée           d'assise               
d'assistance          d'assistant             d'association             d'associé             d'assurance            
d'astronaute          d'astronome             d'atelier                 d'athlète             d'athée                
d'atmosphère          d'atout                 d'atrocité                d'attache             d'attachement          
d'attaché             d'atteinte              d'attelage                d'attentat            d'attention            
d'atterrissage        d'attitude              d'attraction              d'attribution         d'auberge              
d'auditeur            d'audition              d'auge                    d'augmentation        d'augsbourg            
d'aumône              d'australopithèque      d'autel                   d'auteur              d'autocritique         
d'automate            d'automne               d'automobile              d'autorisation        d'autorité             
d'autoroute           d'autre                 d'autruche                d'auxiliaire          d'avancée              
d'avatar              d'aventure              d'aventurier              d'avertissement       d'aveugle              
d'aviron              d'avoir                 d'avortement              d'axiome              d'aération             
d'aérogare            d'aéronef               d'aéroport                d'aérosol             d'ecclésiastique       
d'edward              d'effectif              d'effet                   d'effigie             d'effort               
d'ellipse             d'emballage             d'embarcation             d'emblème             d'embouche             
d'embrayage           d'embryon               d'empereur                d'emplacement         d'emploi               
d'empreinte           d'enceinte              d'encensoir               d'enchaînement        d'enclave              
d'encombrement        d'encouragement         d'encre                   d'encyclopédie        d'encéphalite          
d'encéphalopathie     d'endiguement           d'endroit                 d'enduit              d'enfance              
d'enfant              d'engagement            d'engoulevent             d'engraissement       d'engrenage            
d'enluminure          d'enlèvement            d'ennui                   d'enregistrement      d'enroulement          
d'enseignement        d'ensemble              d'enterrement             d'enthousiasme        d'entité               
d'entraînement        d'entrepreneur          d'entreprise              d'entrepôt            d'entretien            
d'entrée              d'environnement         d'envoi                   d'envoyé              d'enzyme               
d'ergot               d'ermite                d'erreur                  d'escadron            d'esclave              
d'escroquerie         d'espace                d'espagnol                d'espoir              d'esprit               
d'espèce              d'espérance             d'esquisse                d'essai               d'essayiste            
d'essence             d'estat                 d'esthète                 d'estimation          d'estrée               
d'esturgeon           d'ethnie                d'eux-même                d'exaction            d'examen               
d'excavation          d'excellente            d'exception               d'exclusion           d'excommunication      
d'excédent            d'exemple               d'exemption               d'exercice            d'exigence             
d'existence           d'exonération           d'exosquelette            d'expertise           d'explication          
d'exploitation        d'exploration           d'explosif                d'explosion           d'exportation          
d'exposition          d'exposé                d'expression              d'expulsion           d'expédition           
d'expérience          d'expérimentation       d'extension               d'externalité         d'extincteur           
d'extinction          d'extraction            d'exécutant               d'exécution           d'habitant             
d'habitation          d'habitude              d'hallucination           d'halogène            d'haltère              
d'hameçon             d'harmonie              d'herbivore               d'heure               d'hippopotame          
d'hirondelle          d'histoire              d'historien               d'hominidé            d'homme                
d'honneur             d'horizon               d'hormone                 d'hospice             d'hostilité            
d'huile               d'huissier              d'humain                  d'humaniste           d'hybridation          
d'hydrate             d'hydre                 d'hydrocarbure            d'hydrofoil           d'hymne                
d'hyperbole           d'hypothèque            d'hypothèse               d'hébergement         d'hélice               
d'hélicoptère         d'hématite              d'hémorragie              d'hépatique           d'héritier             
d'héron               d'héroïne               d'hésitation              d'hévéa               d'hôtel                
d'icône               d'identité              d'idée                    d'idéogramme          d'idéologie            
d'igname              d'iguane                d'illusion                d'illustrateur        d'illustration         
d'ilya                d'imaginaire            d'imitation               d'immobilisation      d'immunité             
d'immunodéficience    d'immunoglobuline       d'impact                  d'impasse             d'importante           
d'importation         d'impression            d'impressionniste         d'imprimerie          d'imprimeur            
d'improvisation       d'imprésario            d'impulsion               d'impureté            d'impôt                
d'incapacité          d'incarnation           d'incendie                d'incertitude         d'inceste              
d'incident            d'incitation            d'inclusion               d'incolore            d'inconnue             
d'incrustation        d'indemnisation         d'indemnité               d'indicateur          d'indication           
d'indice              d'indien                d'individu                d'individualité       d'indulgence           
d'industriel          d'infection             d'infiltration            d'infirmière          d'inflammation         
d'inflation           d'inflorescence         d'information             d'infraction          d'infrastructure       
d'inférence           d'ingénieur             d'ingérence               d'initiation          d'initiative           
d'initié              d'injection             d'injustice               d'innovation          d'inondation           
d'inquiétude          d'inscription           d'insecte                 d'insecticide         d'insertion            
d'insigne             d'inspecteur            d'inspiration             d'instabilité         d'installation         
d'instinct            d'instituteur           d'institution             d'instruction         d'instrument           
d'instrumentation     d'instrumentiste        d'insurrection            d'intellectuelle      d'intendant            
d'intense             d'intensité             d'intention               d'interaction         d'intercession         
d'interconnexion      d'interdiction          d'interdit                d'interface           d'interférence         
d'interlocuteur       d'interlude             d'intermède               d'intermédiaire       d'interprète           
d'interprétation      d'interrogation         d'interrogatoire          d'intervalle          d'intervention         
d'intoxication        d'intrusion             d'intérieur               d'intérêt             d'inuit                
d'invalidité          d'invasion              d'inventaire              d'invention           d'investigation        
d'investissement      d'invité                d'invocation              d'inégale             d'inégalité            
d'iodure              d'iranien               d'irrégularité            d'isolant             d'isotope              
d'israélite           d'issue                 d'italien                 d'objectif            d'objection            
d'objet               d'obligation            d'obscénité               d'observateur         d'observation          
d'observatoire        d'obstacle              d'obturateur              d'obédience           d'occupation           
d'occurrence          d'octaèdre              d'odeur                   d'oestrogène          d'oeuf                 
d'offensive           d'office                d'officier                d'offrande            d'offre                
d'ogive               d'oie                   d'oignon                  d'olivier             d'olympia              
d'ondulation          d'ongle                 d'onguent                 d'opale               d'opinion              
d'opportunité         d'opposant              d'opposition              d'opéra               d'opérateur            
d'opération           d'opérette              d'opéron                  d'oracle              d'orage                
d'oraison             d'oranger               d'orateur                 d'oratoire            d'oratorio             
d'orbitale            d'orchestre             d'orchidée                d'ordinateur          d'ordonnance           
d'oreste              d'organe                d'organisateur            d'organisation        d'organisme            
d'orientation         d'ornement              d'ornementation           d'orthographe         d'oscillation          
d'otage               d'oursin                d'outil                   d'outillage           d'outrage              
d'ouverture           d'ouvrage               d'ouvrier                 d'oxalate             d'ulcère               
d'unique              d'université            d'urbaniste               d'urgence             d'usurpation           
d'utile               d'utilisation           d'utopie                  d'âge                 d'âme                  
d'âne                 d'ère                   d'ébullition              d'écaille             d'écartement           
d'échafaudage         d'échec                 d'échelle                 d'éclairage           d'éclipse              
d'écluse              d'école                 d'écolier                 d'économie            d'économiste           
d'écorce              d'écosystème            d'écoulement              d'écran               d'écriture             
d'écrivain            d'écrou                 d'écureuil                d'écuyer              d'édifice              
d'édile               d'éditeur               d'édition                 d'éducateur           d'édulcorant           
d'églantier           d'église                d'égout                   d'élaboration         d'élan                 
d'élection            d'électricien           d'électrode               d'élevage             d'éleveur              
d'élision             d'élite                 d'éloge                   d'élu                 d'élégante             
d'élément             d'éléphant              d'émanation               d'émeraude            d'émeute               
d'émigrant            d'émissaire             d'émission                d'émotion             d'énergie              
d'épaisseur           d'épanchement           d'épaule                  d'éphémère            d'épice                
d'épicycle            d'épicéa                d'épidémie                d'épinard             d'épinette             
d'épingle             d'épisode               d'éponge                  d'épopée              d'époque               
d'épreuve             d'épuration             d'épée                    d'équation            d'équipage             
d'équipement          d'équivalent            d'érable                  d'éruption            d'établissement        
d'étage               d'étang                 d'étape                   d'état                d'étendard             
d'étendue             d'éther                 d'étincelle               d'étoffe              d'étoile               
d'étranger            d'étroite               d'étude                   d'étudiant            d'étymologie           
d'été                 d'évaluation            d'éventail                d'éventuelle          d'évocation            
d'évolution           d'événement             d'évêché                  d'évêque              d'être                 
d'île                 dactylique              dactylographe             dadaïste              daguerréotype          
dahlia                daimyo                  dakota                    dalaï-lama            dalle                  
dallol                dallée                  dalmate                   dalmatien             daman                  
dame                  damien                  damier                    damné                 damée                  
danakil               danaïde                 dancing                   dangereuse            danoise                
danseur               danseuse                dansée                    danubienne            daphnie                
darwinienne           datation                datte                     dattier               datée                  
daughter              daurade                 davantage                 dayak                 daye                   
dazibao               dealer                  death                     decade                deed                   
delaware              delphinium              delphique                 delta                 deltaplane             
deltaïque             demandeur               demandée                  demeurée              demi-canton            
demi-cercle           demi-coupole            demi-cycle                demi-dôme             demi-entier            
demi-finale           demi-frère              demi-groupe               demi-heure            demi-soeur             
demi-sou              demi-sphère             demi-teinte               demi-tour             demoiselle             
demokratische         dendrite                denier                    denrée                dense                  
densitomètre          dentaire                dentale                   dentelle              dentelure              
dentelée              denticulé               dentier                   dentifrice            denture                
dentée                dermatite               dermatose                 dermique              dernière               
derrick               derviche                descendante               descendue             descente               
descriptif            description             descriptive               deserta               desgrange              
designer              desnoyer                despenser                 despote               despotique             
dessein               desserte                desservant                desservie             dessinateur            
dessinée              desséchée               destinataire              destination           destinée               
destroyer             destructeur             destructif                destruction           destructive            
destructrice          dette                   deuil                     deutschland           deutérocanonique       
deutéronomique        deuxième                devenir                   devenue               devinette              
devoir                devon                   devshirme                 dextrine              dextrogyre             
dharma                dharmashastra           dhimmi                    dhole                 diablerie              
diablotin             diabolique              diabète                   diabétique            diachronique           
diaconesse            diacre                  diacritique               diadème               diagnostic             
diagnostiquée         diagonale               diagramme                 dialectale            dialecte               
dialectique           dialyseur               diamantifère              diamond               diamètre               
diapason              diaphane                diaphragme                diapositive           diarrhée               
diaspora              diastole                diatomique                diatomée              diatonique             
diatribe              diazoïque               dicarbure                 dichotome             dichotomie             
dichromate            dicotylédone            dictateur                 dictatoriale          dictature              
dictionnaire          dicton                  dictyoptère               dictée                didactique             
didactyle             didyme                  dieffenbachia             diesel                diffamatoire           
difficile             difficulté              difforme                  diffuseur             diffusée               
différence            différenciation         différenciée              différend             différente             
différentiable        différentielle          différée                  digestible            digestif               
digestive             digitale                digne                     dignitaire            dignité                
digression            digue                   digérée                   diholoside            diktat                 
dilatation            dilatée                 dilemme                   dilettante            diligence              
diluant               dilution                diluvienne                diluée                dimanche               
dimensionnelle        diminutif               diminution                diminuée              dinarique              
dinde                 dindon                  dingo                     dinka                 dinosaure              
diocèse               diocésaine              diode                     diodon                diola                  
dionysiaque           diophantienne           diorite                   dioscoride            dioula                 
dioïque               diphtongue              diphtérique               diplomate             diplomatique           
diplomé               diploïde                diplôme                   diplômée              dipneuste              
diptyque              diptère                 directeur                 directif              directionnelle         
directive             directoire              directrice                dirigeable            dirigeante             
dirigiste             dirigée                 disciple                  disciplinaire         disciplinée            
discographique        discontinuité           discordance               discorde              discothèque            
discrimination        discriminatoire         discrète                  discrétionnaire       discursive             
discussion            discutable              discutée                  disette               diseur                 
disgrâce              disgrâcié               disjoncteur               disjonctif            disjonction            
dislocation           disparate               disparition               disparité             disparue               
dispensateur          dispensée               dispersant                dispersif             dispersion             
dispersée             disponibilité           disponible                dispositif            disposition            
disposée              disproportionnée        disputée                  disqualifié           disquette              
dissection            dissemblable            dissension                dissertation          dissidence             
dissidente            dissimulation           dissimulée                dissociée             dissolue               
dissolution           dissonance              dissonante                dissoute              dissuasion             
dissuasive            dissymétrique           disséminée                distante              distillation           
distillerie           distillée               distincte                 distinctif            distinction            
distinguée            distique                distorsion                distraction           distributeur           
distribution          distribuée              district                  disulfure             dithyrambe             
diurne                diurétique              divagation                divalent              divan                  
divergence            divergente              diverse                   diversifiée           diversion              
diversité             diverticule             divertissante             divertissement        dividende              
divination            divinatoire             divine                    divinisée             divinité               
divisible             divisionnaire           divisée                   dix-neuf              dixième                
dizaine               dièse                   diète                     diélectrique          diététique             
djerma                djiboutienne            djinn                     docile                docker                 
docteur               doctrinaire             doctrinale                doctrine              documentaire           
documentaliste        documentariste          documentée                dodécaphonique        dodécaèdre             
dogmatique            dogme                   dogon                     dogrib                doigté                 
dojo                  dolichocéphale          dolmen                    dolomite              dolomitique            
doléance              domaine                 domaniale                 domestiquée           dominante              
domination            domingo                 dominicaine               dominion              dominée                
dommage               dommageable             donateur                  donation              donatiste              
donneur               donnée                  dopant                    dorade                dorienne               
dorique               dormante                dormeur                   dorsale               dortoir                
dorure                dorée                   dosage                    dotation              dotée                  
douala                douane                  douanier                  douanière             doublement             
doublet               doublure                doublée                   douleur               douloureuse            
douma                 douteuse                douve                     douwe                 douzaine               
douze                 douée                   doxologie                 doyenné               draconienne            
dragage               drageon                 dragonne                  dragueur              drainée                
drakkar               dramatique              dramatisée                dramaturge            dramaturgique          
drame                 draperie                drapier                   drapée                drastique              
dravidienne           drawing                 dream                     dressée               drisse                 
driver                drogué                  droitier                  drolatique            dromadaire             
drone                 drosophile              drossé                    droséra               druide                 
druidique             drupe                   druze                     dryade                dualisme               
dualiste              ducale                  duchesse                  duché                 ductile                
duet                  dugong                  dunaire                   duodécimain           duplicateur            
durable               durcie                  durcissant                durée                 duveteuse              
dyke                  dynamic                 dynamique                 dynamisante           dynamisée              
dynamo                dynamomètre             dynastique                dysfonctionnement     dyslexique             
dysménorrhée          dème                    déambulatoire             débaptisée            débarcadère            
débarquement          débarquée               débarrassée               débattue              débauche               
débitage              débitant                débiteur                  débitrice             débogueur              
déboisement           déboisée                débordante                débordement           débordée               
débouché              débutant                débâcle                   décabriste            década                 
décadence             décadente               décalage                  décalée               décapant               
décapeuse             décapitée               décapode                  décasyllabe           décelable              
décelée               décennie                décente                   décentralisée         déception              
décernée              décevante               déchargée                 déchaînée             déchet                 
déchiffrée            déchiquetée             déchirement               déchirure             déchirée               
déchue                déchéance               décibel                   décideur              décidue                
décidée               décimale                décimètre                 décimée               décisif                
décisionnaire         décisionnel             décisive                  décisoire             déclamation            
déclamatoire          déclarant               déclaration               déclarée              déclenchant            
déclenchement         déclencheur             déclenchée                déclinaison           déclinante             
déclivité             décoction               décollage                 décollement           décolorée              
décomposable          décomposition           décomposée                décompte              déconcertante          
décongélation         déconseillée            déconstruction            décorateur            décoratif              
décoration            décorative              décorée                   découpage             découpée               
décourageant          découragée              découverte                découvreur            décret                 
décrite               décriée                 décrochement              décroissante          décrue                 
décrétée              décédée                 dédale                    dédiée                dédommagement          
déductible            déductif                déduction                 déductive             déduite                
déesse                défaillance             défaillante               défaite               défaitiste             
défausse              défaut                  défavorable               défavorisée           défection              
défectueuse           défendable              défendeur                 défendue              défenseur              
défensif              défensive               déferlante                déficience            déficit                
déficitaire           défiguration            défilé                    définie               définissable           
définitif             définition              définitive                défiée                déflation              
déflationniste        déflecteur              déflection                défluent              défoliant              
déformable            déformation             déformée                  défrichement          défricheur             
défrichée             défroqué                déférent                  déférée               dégagement             
dégagée               dégradation             dégradée                  dégraisseur           déguisement            
déguisée              dégustation             dégénérative              dégénérescence        dégénérée              
déictique             déifié                  déiste                    déité                 déjection              
déjeuner              déjouée                 délabrée                  délaissée             délateur               
délayée               délibérante             délibération              délibérative          délibérée              
délice                délictuelle             délimitation              délimitée             délirante              
délire                délivrée                délocalisation            délocalisée           déloyale               
déluge                délégation              déléguée                  démagogue             démangeaison           
démantelée            démarcation             démarqué                  démarreur             démasqué               
démembrée             démence                 démentiel                 démesure              démesurée              
démilitarisée         démiurge                démobilisée               démocrate             démocratie             
démocratique          démographe              démographique             démolie               démolition             
démoniaque            démonstratif            démonstration             démonstrative         démontable             
démontrable           démontrée               démontée                  démunie               déménagement           
démêlée               dénationalisation       dénaturée                 dénigrement           dénivellation          
dénombrement          dénominateur            dénomination              dénommée              dénonciateur           
dénonciation          dénoncée                dénouement                dénoué                dénudée                
dénuée                dénégation              départementale            dépassement           dépassée               
dépeinte              dépendance              dépendante                dépensée              déperdition            
dépeuplée             dépistée                déplacement               déplacée              déplaisante            
dépliant              déploiement             déplorable                déployée              déportation            
déportée              déposant                dépositaire               déposition            déposée                
dépouillée            dépourvue               dépravation               dépressif             dépression             
dépressive            déprimée                députation                dépénalisée           dépêchée               
dépôt                 déracinée               dérangeante               dérangement           dérapage               
dérisoire             dérivable               dérivation                dériveur              dérivée                
dérogation            déroulant               déroulée                  déroutante            dérèglement            
déréglementée         dérégulation            désabusée                 désactivée            désaffectée            
désagréable           désagrément             désargenté                désarmée              désarroi               
désastreuse           désavouée               désemparée                déserteur             désertion              
désertique            désertée                désespoir                 désespérée            déshydratant           
déshydratée           déshéritée              désignateur               désignation           désignée               
désillusionné         désincarnée             désinence                 désinfectant          désintégrée            
désintéressée         désirable               désireuse                 désirée               désistement            
désolée               désordonnée             désordre                  désorganisée          déstabilisée           
désunie               désuète                 détachable                détachant             détachement            
détachée              détaillant              détaillée                 détectable            détecteur              
détection             détective               détectée                  détendue              détenteur              
détention             détentrice              détenue                   détergent             déterminante           
déterminatif          détermination           déterminative             déterminisme          déterministe           
déterminée            détonateur              détournement              détournée             détracteur             
détrempée             détresse                détritique                détroit               détruite               
détérioration         détériorée              dévalorisé                dévaluation           dévaluée               
dévastateur           dévastation             dévastatrice              dévastée              dévasé                 
développement         développeur             développée                déversement           déversoir              
déversée              déviance                déviante                  déviation             déviée                 
dévolue               dévonienne              dévorante                 dévorée               dévouement             
dévouée               dévéloppée              dévôt                     déçue                 dîme                   
dîner                 dôme                    dühring                   ecclésiale            ecclésiastique         
ecclésiatique         ectodermique            ectopique                 edda                  effacement             
effacée               effectif                effective                 effectuée             effervescente          
efficace              efficiente              effigie                   effilée               effondrement           
effondrée             efforcée                effort                    effraie               effrayante             
effrayée              effroyable              effrénée                  effusion              effusive               
